1697617782360,505
1697617782368,448
1697617782376,398
1697617782384,353
1697617782392,313
1697617782400,278
1697617782408,247
1697617782416,219
1697617782424,195
1697617782432,365
1697617782440,732
1697617782448,1198
1697617782456,1616
1697617782464,1984
1697617782472,2307
1697617782480,2592
1697617782488,2842
1697617782496,3062
1697617782504,3256
1697617782512,3427
1697617782520,3578
1697617782528,3712
1697617782536,3830
1697617782544,3934
1697617782552,4026
1697617782560,4095
1697617782568,4095
1697617782576,4095
1697617782584,4095
1697617782592,4095
1697617782600,4095
1697617782608,4095
1697617782616,4095
1697617782624,4095
1697617782632,4095
1697617782640,4095
1697617782648,4095
1697617782656,4095
1697617782664,4095
1697617782672,4095
1697617782680,4095
1697617782688,3984
1697617782696,3562
1697617782704,3149
1697617782712,2784
1697617782720,2462
1697617782728,2179
1697617782736,1930
1697617782744,1710
1697617782752,1516
1697617782760,1345
1697617782768,1293
1697617782776,1476
1697617782784,1832
1697617782792,2180
1697617782800,2486
1697617782808,2755
1697617782816,2989
1697617782824,3196
1697617782832,3377
1697617782840,3537
1697617782848,3677
1697617782856,3801
1697617782864,3910
1697617782872,4008
1697617782880,4093
1697617782888,4095
1697617782896,4095
1697617782904,4095
1697617782912,4047
1697617782920,3664
1697617782928,3238
1697617782936,2859
1697617782944,2525
1697617782952,2232
1697617782960,1974
1697617782968,1748
1697617782976,1549
1697617782984,1372
1697617782992,1217
1697617783000,1171
1697617783008,1325
1697617783016,1650
1697617783024,2013
1697617783032,2339
1697617783040,2626
1697617783048,2876
1697617783056,3095
1697617783064,3288
1697617783072,3458
1697617783080,3608
1697617783088,3740
1697617783096,3720
1697617783104,3528
1697617783112,3288
1697617783120,3090
1697617783128,2856
1697617783136,2564
1697617783144,2267
1697617783152,2003
1697617783160,1771
1697617783168,1567
1697617783176,1386
1697617783184,1228
1697617783192,1088
1697617783200,965
1697617783208,857
1697617783216,761
1697617783224,676
1697617783232,601
1697617783240,534
1697617783248,474
1697617783256,421
1697617783264,374
1697617783272,333
1697617783280,296
1697617783288,263
1697617783296,234
1697617783304,208
1697617783312,185
1697617783320,165
1697617783328,147
1697617783336,131
1697617783344,116
1697617783352,104
1697617783360,92
1697617783368,83
1697617783376,74
1697617783384,66
1697617783392,59
1697617783400,53
1697617783408,47
1697617783416,42
1697617783424,38
1697617783432,34
1697617783440,30
1697617783448,28
1697617783456,25
1697617783464,22
1697617783472,20
1697617783480,19
1697617783488,17
1697617783496,15
1697617783504,14
1697617783512,12
1697617783520,11
1697617783528,10
1697617783536,9
1697617783544,9
1697617783552,8
1697617783560,7
1697617783568,7
1697617783576,7
1697617783584,6
1697617783592,5
1697617783600,5
1697617783608,5
1697617783616,4
1697617783624,4
1697617783632,4
1697617783640,4
1697617783648,3
1697617783656,3
1697617783664,3
1697617783672,3
1697617783680,3
1697617783688,2
1697617783696,2
1697617783704,2
1697617783712,2
1697617783720,2
1697617783728,2
1697617783736,2
1697617783744,2
1697617783752,2
1697617783760,2
1697617783768,2
1697617783776,2
1697617783784,2
1697617783792,2
1697617783800,2
1697617783808,2
1697617783816,2
1697617783824,1
1697617783832,1
1697617783840,1
1697617783848,1
1697617783856,1
1697617783864,1
1697617783872,1
1697617783880,1
1697617783888,1
1697617783896,1
1697617783904,1
1697617783912,1
1697617783920,1
1697617783928,1
1697617783936,1
1697617783944,1
1697617783952,1
1697617783960,1
1697617783968,1
1697617783976,1
1697617783984,1
1697617783992,1
1697617784000,1
1697617784008,1
1697617784016,1
1697617784024,1
1697617784032,1
1697617784040,1
1697617784048,1
1697617784056,1
1697617784064,1
1697617784072,1
1697617784080,1
1697617784088,1
1697617784096,1
1697617784104,1
1697617784112,1
1697617784120,1
1697617784128,1
1697617784136,1
1697617784144,1
1697617784152,1
1697617784160,1
1697617784168,1
1697617784176,1
1697617784184,113
1697617784192,443
1697617784200,911
1697617784208,1360
1697617784216,1756
1697617784224,2103
1697617784232,2410
1697617784240,2679
1697617784248,2917
1697617784256,3127
1697617784264,3312
1697617784272,3475
1697617784280,3620
1697617784288,3747
1697617784296,3861
1697617784304,3962
1697617784312,4050
1697617784320,4095
1697617784328,4095
1697617784336,4095
1697617784344,4095
1697617784352,4095
1697617784360,4095
1697617784368,4095
1697617784376,4095
1697617784384,4095
1697617784392,4095
1697617784400,4095
1697617784408,4095
1697617784416,4095
1697617784424,4095
1697617784432,4095
1697617784440,4095
1697617784448,4095
1697617784456,4095
1697617784464,4095
1697617784472,4095
1697617784480,4095
1697617784488,4095
1697617784496,4095
1697617784504,4095
1697617784512,4095
1697617784520,4095
1697617784528,4095
1697617784536,4090
1697617784544,3818
1697617784552,3566
1697617784560,3368
1697617784568,3243
1697617784576,3182
1697617784584,3151
1697617784592,3120
1697617784600,3077
1697617784608,3039
1697617784616,3031
1697617784624,3058
1697617784632,3099
1697617784640,3129
1697617784648,3121
1697617784656,3070
1697617784664,2988
1697617784672,2900
1697617784680,2812
1697617784688,2721
1697617784696,2613
1697617784704,2473
1697617784712,2293
1697617784720,2084
1697617784728,1866
1697617784736,1657
1697617784744,1470
1697617784752,1304
1697617784760,1169
1697617784768,1088
1697617784776,1072
1697617784784,1112
1697617784792,1188
1697617784800,1280
1697617784808,1382
1697617784816,1503
1697617784824,1667
1697617784832,1894
1697617784840,2176
1697617784848,2471
1697617784856,2738
1697617784864,2974
1697617784872,3181
1697617784880,3363
1697617784888,3524
1697617784896,3665
1697617784904,3785
1697617784912,3866
1697617784920,3897
1697617784928,3883
1697617784936,3834
1697617784944,3748
1697617784952,3618
1697617784960,3449
1697617784968,3263
1697617784976,3078
1697617784984,2903
1697617784992,2743
1697617785000,2605
1697617785008,2488
1697617785016,2392
1697617785024,2317
1697617785032,2253
1697617785040,2189
1697617785048,2131
1697617785056,2098
1697617785064,2110
1697617785072,2165
1697617785080,2259
1697617785088,2384
1697617785096,2539
1697617785104,2723
1697617785112,2924
1697617785120,3115
1697617785128,3280
1697617785136,3406
1697617785144,3495
1697617785152,3550
1697617785160,3577
